                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    155,                0.60173,                0.33886,                0.95288,                0.94389,                0.94631,                 0.9725,                 0.8168,                0.70434,                 0.4187,                 1.0496,              0.0069508,              0.0069508,              0.0069508
                    156,                0.59966,                 0.3334,                0.94218,                0.93663,                0.96203,                0.97885,                0.81728,                 0.7239,                0.40366,                 1.0669,               0.006931,               0.006931,               0.006931
                    157,                 0.6038,                0.33434,                0.94507,                0.96243,                0.96974,                0.98782,                0.83614,                0.69747,                0.32954,                 1.0479,              0.0069112,              0.0069112,              0.0069112
                    158,                0.59808,                0.33176,                0.94016,                0.96486,                0.96203,                 0.9859,                 0.8316,                0.70382,                0.33702,                 1.0538,              0.0068914,              0.0068914,              0.0068914
                    159,                0.59795,                0.32939,                0.94586,                0.94874,                0.95639,                0.98118,                0.82563,                0.71623,                 0.3875,                 1.0631,              0.0068716,              0.0068716,              0.0068716
                    160,                0.59291,                0.33982,                0.94061,                0.95554,                0.95691,                0.98297,                0.82419,                0.71252,                0.35459,                 1.0581,              0.0068518,              0.0068518,              0.0068518
                    161,                0.59581,                0.33417,                0.94311,                0.95395,                0.96336,                0.98245,                0.82335,                0.71255,                0.35183,                 1.0593,               0.006832,               0.006832,               0.006832
                    162,                0.59382,                0.33248,                0.93759,                0.95655,                0.95541,                0.98627,                0.82742,                 0.7057,                0.35973,                 1.0583,              0.0068122,              0.0068122,              0.0068122
                    163,                0.58826,                0.33536,                0.93921,                0.94047,                 0.9706,                0.98442,                0.82292,                0.71628,                0.36063,                 1.0699,              0.0067924,              0.0067924,              0.0067924
                    164,                0.59052,                0.32176,                0.94467,                0.95441,                0.94776,                0.97852,                0.82581,                0.69984,                0.39869,                 1.0501,              0.0067726,              0.0067726,              0.0067726
                    165,                 0.5981,                0.33216,                0.94197,                0.95242,                0.94766,                0.97771,                0.82578,                0.70881,                0.39947,                 1.0592,              0.0067528,              0.0067528,              0.0067528
                    166,                0.59425,                 0.3332,                0.94335,                0.95244,                 0.9544,                0.98208,                0.82584,                0.70747,                 0.3756,                 1.0605,               0.006733,               0.006733,               0.006733
                    167,                 0.5862,                0.32484,                0.93958,                0.95856,                0.96134,                0.98288,                0.82438,                0.70944,                0.35057,                  1.058,              0.0067132,              0.0067132,              0.0067132
                    168,                0.59061,                0.32797,                0.93392,                0.96307,                0.95657,                0.98006,                0.82383,                0.70891,                0.36192,                  1.053,              0.0066934,              0.0066934,              0.0066934
                    169,                0.58636,                0.32499,                0.93805,                0.95217,                0.95896,                0.97711,                0.82308,                0.70863,                0.39018,                  1.057,              0.0066736,              0.0066736,              0.0066736
                    170,                0.59106,                0.32871,                0.93718,                0.95487,                0.97016,                0.98428,                0.82584,                0.70283,                0.34057,                 1.0562,              0.0066538,              0.0066538,              0.0066538
                    171,                0.59836,                0.33768,                0.94052,                0.95501,                0.95719,                0.98068,                0.82438,                0.70501,                0.37606,                 1.0547,               0.006634,               0.006634,               0.006634
                    172,                0.59664,                0.32953,                0.94448,                0.93972,                 0.9589,                0.98196,                0.82814,                 0.7012,                0.38801,                 1.0519,              0.0066142,              0.0066142,              0.0066142
                    173,                0.58671,                0.32709,                0.93717,                0.95362,                 0.9594,                0.98312,                0.83199,                0.69637,                0.36082,                 1.0451,              0.0065944,              0.0065944,              0.0065944
                    174,                0.58583,                0.32201,                0.93646,                0.93526,                0.96214,                0.97711,                0.82248,                0.70385,                0.39587,                  1.053,              0.0065746,              0.0065746,              0.0065746
                    175,                0.57719,                0.31635,                0.92993,                0.95667,                0.96667,                0.98236,                0.82675,                0.70319,                0.35468,                 1.0523,              0.0065548,              0.0065548,              0.0065548
                    176,                0.57755,                0.31817,                0.93187,                0.95149,                0.95553,                0.98078,                0.82533,                0.70939,                0.36311,                 1.0532,               0.006535,               0.006535,               0.006535
                    177,                 0.5751,                0.32058,                0.93453,                0.94565,                0.95616,                0.98019,                0.83003,                 0.6995,                0.37196,                 1.0515,              0.0065152,              0.0065152,              0.0065152
                    178,                0.58183,                0.32294,                0.93579,                0.96256,                0.95272,                0.98037,                0.82914,                0.70112,                  0.366,                 1.0533,              0.0064954,              0.0064954,              0.0064954
                    179,                0.57163,                0.32087,                0.93551,                0.95414,                0.95366,                0.98078,                0.83092,                0.69607,                0.37344,                 1.0465,              0.0064756,              0.0064756,              0.0064756
                    180,                0.57492,                0.32224,                0.92841,                0.95283,                 0.9743,                0.98714,                  0.834,                0.70053,                0.33837,                 1.0512,              0.0064558,              0.0064558,              0.0064558
                    181,                0.56942,                0.31565,                0.92514,                0.95854,                0.95558,                0.98619,                0.83644,                0.69461,                0.35022,                 1.0548,               0.006436,               0.006436,               0.006436
                    182,                0.56992,                0.31584,                0.93387,                0.95877,                0.96508,                0.98543,                0.83591,                0.69148,                0.34666,                 1.0428,              0.0064162,              0.0064162,              0.0064162
                    183,                0.56922,                0.31248,                0.92943,                0.94362,                0.95474,                0.98216,                0.82621,                0.70712,                0.37856,                 1.0568,              0.0063964,              0.0063964,              0.0063964
                    184,                0.57155,                0.31278,                0.93192,                0.95304,                0.96077,                0.98292,                0.82697,                0.69968,                0.35172,                 1.0536,              0.0063766,              0.0063766,              0.0063766
                    185,                0.57661,                0.32084,                0.93411,                0.95439,                0.95049,                0.98398,                0.83121,                0.69724,                0.37027,                 1.0536,              0.0063568,              0.0063568,              0.0063568
                    186,                0.57677,                0.31604,                  0.928,                 0.9581,                0.96263,                0.98338,                0.82852,                0.69977,                0.35692,                 1.0547,               0.006337,               0.006337,               0.006337
                    187,                0.56266,                0.30892,                0.92437,                0.95524,                0.96078,                0.98229,                0.83034,                0.70666,                 0.3755,                  1.057,              0.0063172,              0.0063172,              0.0063172
                    188,                0.56231,                0.31492,                 0.9265,                 0.9484,                0.95945,                0.98215,                0.83337,                0.70053,                0.37267,                  1.056,              0.0062974,              0.0062974,              0.0062974
                    189,                0.55896,                0.30525,                0.92211,                 0.9499,                0.95451,                0.98124,                0.83091,                 0.6959,                0.37157,                 1.0533,              0.0062776,              0.0062776,              0.0062776
                    190,                0.56508,                0.31113,                0.92829,                0.95714,                0.95503,                0.98166,                0.82815,                0.70148,                0.36702,                 1.0582,              0.0062578,              0.0062578,              0.0062578
                    191,                0.56115,                0.31683,                0.92695,                0.95401,                0.95683,                0.98323,                0.83201,                0.69954,                0.36332,                 1.0591,               0.006238,               0.006238,               0.006238
                    192,                 0.5578,                0.30988,                0.92345,                0.95275,                 0.9537,                0.98442,                0.83004,                0.69868,                0.36638,                 1.0575,              0.0062182,              0.0062182,              0.0062182
                    193,                0.56437,                0.31543,                0.93414,                0.94945,                0.95894,                0.98448,                0.83316,                0.69783,                0.36262,                 1.0569,              0.0061984,              0.0061984,              0.0061984
                    194,                 0.5613,                0.30818,                0.93006,                0.95808,                0.96493,                0.98593,                0.83243,                0.70959,                0.33921,                  1.067,              0.0061786,              0.0061786,              0.0061786
                    195,                0.56386,                0.30884,                0.92783,                0.94971,                 0.9518,                0.98081,                0.82526,                0.70581,                0.38355,                  1.067,              0.0061588,              0.0061588,              0.0061588
                    196,                0.56677,                0.31397,                0.92709,                0.95446,                0.95435,                0.98394,                0.82891,                0.70636,                0.34457,                  1.065,               0.006139,               0.006139,               0.006139
                    197,                0.56842,                0.31454,                0.93061,                 0.9426,                0.95017,                0.97927,                0.82899,                0.70243,                0.37457,                 1.0633,              0.0061192,              0.0061192,              0.0061192
                    198,                0.56113,                0.30584,                0.92346,                 0.9462,                0.95677,                0.98127,                0.82681,                0.70138,                0.37272,                  1.063,              0.0060994,              0.0060994,              0.0060994
                    199,                0.55745,                0.30436,                0.92569,                0.94274,                0.95955,                0.98297,                0.83046,                0.69607,                0.36525,                 1.0566,              0.0060796,              0.0060796,              0.0060796
                    200,                0.56028,                0.30401,                0.92399,                0.96081,                0.95715,                0.98436,                0.83159,                0.70214,                0.34115,                 1.0602,              0.0060598,              0.0060598,              0.0060598
                    201,                0.55312,                0.29932,                0.92341,                0.94878,                0.96373,                0.98496,                0.83412,                0.69688,                0.33955,                 1.0588,                0.00604,                0.00604,                0.00604
                    202,                0.55833,                0.30325,                0.92148,                0.95823,                0.95447,                 0.9849,                0.83034,                0.70869,                0.36187,                  1.064,              0.0060202,              0.0060202,              0.0060202
                    203,                0.55212,                0.30112,                0.92076,                0.94698,                0.96031,                0.98002,                0.82963,                0.71084,                0.37442,                 1.0648,              0.0060004,              0.0060004,              0.0060004
                    204,                0.55909,                0.30495,                 0.9256,                0.94747,                0.95928,                0.97907,                 0.8297,                0.70076,                0.37417,                  1.054,              0.0059806,              0.0059806,              0.0059806
                    205,                0.55485,                0.30045,                0.92192,                0.95797,                0.97078,                0.98359,                0.82874,                 0.7094,                 0.3452,                 1.0638,              0.0059608,              0.0059608,              0.0059608
                    206,                0.55022,                0.29645,                0.92146,                 0.9485,                0.96655,                0.98073,                0.83273,                0.69858,                0.35962,                 1.0603,               0.005941,               0.005941,               0.005941
                    207,                0.55074,                0.29937,                0.92268,                 0.9571,                0.95859,                0.97799,                0.82505,                0.71115,                0.38382,                 1.0664,              0.0059212,              0.0059212,              0.0059212
                    208,                0.54715,                0.30133,                0.91917,                 0.9527,                0.96092,                 0.9793,                0.82523,                0.70701,                0.37838,                 1.0686,              0.0059014,              0.0059014,              0.0059014
                    209,                0.53665,                0.29212,                  0.919,                0.95604,                0.95977,                0.97404,                0.82244,                0.70801,                0.38475,                 1.0653,              0.0058816,              0.0058816,              0.0058816
                    210,                0.54687,                0.29833,                0.92198,                0.94608,                0.94778,                0.96839,                0.81815,                0.70669,                0.41524,                 1.0684,              0.0058618,              0.0058618,              0.0058618
                    211,                0.54464,                 0.3014,                0.92029,                0.95619,                0.95562,                0.97729,                 0.8247,                0.71146,                0.38232,                 1.0695,               0.005842,               0.005842,               0.005842
                    212,                0.54999,                0.30882,                0.92272,                0.95633,                0.95701,                0.97872,                0.82577,                0.70543,                0.37389,                  1.066,              0.0058222,              0.0058222,              0.0058222
                    213,                0.53931,                0.29348,                 0.9165,                0.95266,                0.95161,                0.97927,                0.82618,                0.70478,                0.37214,                 1.0667,              0.0058024,              0.0058024,              0.0058024
                    214,                0.54103,                0.29982,                0.91605,                0.95277,                0.95889,                0.97997,                0.82916,                0.70032,                0.36824,                 1.0652,              0.0057826,              0.0057826,              0.0057826
                    215,                 0.5422,                0.29608,                0.91993,                0.95508,                0.96422,                0.98101,                0.83043,                0.70549,                0.35621,                  1.065,              0.0057628,              0.0057628,              0.0057628
                    216,                 0.5328,                0.29339,                 0.9122,                0.95266,                0.95297,                0.97566,                0.82666,                0.70327,                 0.3668,                 1.0629,               0.005743,               0.005743,               0.005743
                    217,                0.53195,                0.29279,                0.91446,                0.95491,                0.95501,                0.97284,                0.82354,                0.70848,                0.39283,                 1.0697,              0.0057232,              0.0057232,              0.0057232
                    218,                0.54633,                0.29745,                0.92027,                0.95118,                0.96077,                0.97387,                0.82744,                0.70541,                0.38619,                 1.0648,              0.0057034,              0.0057034,              0.0057034
                    219,                0.53028,                0.29291,                0.91415,                0.94449,                0.95716,                0.97134,                0.82218,                0.71125,                0.38674,                  1.073,              0.0056836,              0.0056836,              0.0056836
                    220,                0.53478,                0.29998,                0.91385,                0.95754,                0.95685,                0.97972,                0.82333,                0.71552,                0.35553,                 1.0741,              0.0056638,              0.0056638,              0.0056638
                    221,                0.53143,                0.29184,                0.91464,                0.95294,                0.95575,                 0.9722,                0.81593,                0.72173,                0.39611,                  1.078,               0.005644,               0.005644,               0.005644
                    222,                0.53197,                0.29031,                 0.9114,                0.95795,                0.95188,                0.97262,                0.81867,                0.72538,                0.38536,                 1.0796,              0.0056242,              0.0056242,              0.0056242
                    223,                0.53718,                0.29488,                0.91933,                0.95134,                0.95825,                0.97472,                 0.8214,                0.72029,                0.38252,                 1.0737,              0.0056044,              0.0056044,              0.0056044
                    224,                0.53564,                0.29408,                0.91515,                0.95492,                 0.9539,                0.97462,                 0.8227,                0.71103,                  0.389,                 1.0691,              0.0055846,              0.0055846,              0.0055846
                    225,                0.52901,                0.29083,                0.91191,                0.95336,                0.95413,                0.97644,                0.82428,                0.71156,                0.37844,                 1.0745,              0.0055648,              0.0055648,              0.0055648
                    226,                 0.5223,                0.28607,                0.91161,                0.95642,                0.95446,                0.98065,                0.82647,                0.70682,                0.36512,                 1.0706,               0.005545,               0.005545,               0.005545
                    227,                0.53158,                 0.2939,                 0.9158,                0.95453,                0.95373,                0.97793,                0.82235,                0.71232,                0.37865,                  1.075,              0.0055252,              0.0055252,              0.0055252
                    228,                0.53649,                0.29594,                0.91765,                0.95919,                0.95539,                0.97644,                0.82195,                0.71047,                0.37452,                 1.0683,              0.0055054,              0.0055054,              0.0055054
                    229,                0.52618,                 0.2843,                0.91545,                0.95688,                0.95759,                0.97669,                0.82335,                0.71089,                0.36835,                 1.0727,              0.0054856,              0.0054856,              0.0054856
                    230,                0.52509,                0.28471,                0.90758,                0.95797,                0.95612,                0.97653,                0.82439,                0.71056,                0.38057,                 1.0706,              0.0054658,              0.0054658,              0.0054658
                    231,                0.52529,                0.28613,                0.91309,                 0.9475,                0.96026,                0.97771,                0.82578,                0.70623,                0.37712,                 1.0706,               0.005446,               0.005446,               0.005446
                    232,                0.52858,                0.28974,                0.91526,                0.94697,                0.95489,                0.97723,                0.82438,                0.70911,                0.38569,                 1.0736,              0.0054262,              0.0054262,              0.0054262
                    233,                 0.5244,                0.28975,                0.91005,                0.95156,                0.95783,                0.97712,                0.82571,                0.71334,                0.37636,                 1.0763,              0.0054064,              0.0054064,              0.0054064
                    234,                0.52415,                0.28749,                0.91006,                0.95129,                0.96501,                0.97881,                0.82607,                0.70932,                0.35994,                 1.0729,              0.0053866,              0.0053866,              0.0053866
                    235,                0.51561,                0.28171,                 0.9049,                0.95855,                0.95802,                0.97794,                0.82524,                0.70879,                0.35762,                 1.0732,              0.0053668,              0.0053668,              0.0053668
                    236,                0.52534,                0.28751,                0.91186,                0.95088,                0.95342,                0.97362,                0.82119,                0.70704,                0.39251,                  1.071,               0.005347,               0.005347,               0.005347
                    237,                0.51375,                0.28166,                 0.9063,                0.94745,                0.95134,                0.97153,                0.81621,                0.71639,                0.40047,                 1.0792,              0.0053272,              0.0053272,              0.0053272
                    238,                0.51978,                  0.287,                0.91348,                0.94733,                0.94949,                0.97306,                0.81944,                0.71367,                 0.3909,                 1.0772,              0.0053074,              0.0053074,              0.0053074
                    239,                0.52009,                0.28446,                0.91145,                 0.9475,                0.94751,                0.97057,                0.81769,                0.71035,                0.39708,                 1.0739,              0.0052876,              0.0052876,              0.0052876
                    240,                0.51177,                0.28339,                0.90634,                0.94884,                0.95159,                0.97347,                0.81985,                0.71194,                0.39738,                 1.0731,              0.0052678,              0.0052678,              0.0052678
                    241,                0.52561,                0.29125,                0.91339,                0.94402,                0.95062,                0.97475,                0.82281,                0.71055,                0.39743,                 1.0761,               0.005248,               0.005248,               0.005248
                    242,                0.51135,                0.27891,                 0.8989,                0.94048,                0.94807,                0.97283,                0.82214,                0.70755,                0.40434,                 1.0709,              0.0052282,              0.0052282,              0.0052282
                    243,                0.51806,                0.28445,                 0.9075,                0.93599,                0.95318,                0.97436,                0.82423,                0.70549,                 0.4037,                 1.0695,              0.0052084,              0.0052084,              0.0052084
                    244,                0.51765,                0.28163,                0.90709,                0.94465,                0.95125,                 0.9756,                  0.827,                0.70759,                0.39257,                 1.0754,              0.0051886,              0.0051886,              0.0051886
                    245,                0.51779,                0.28302,                0.91143,                0.95009,                0.95286,                0.97735,                0.82565,                0.70923,                0.37179,                 1.0777,              0.0051688,              0.0051688,              0.0051688
                    246,                0.51327,                0.28031,                0.90325,                0.94514,                0.95758,                0.97364,                0.82129,                0.70636,                0.38797,                 1.0748,               0.005149,               0.005149,               0.005149
                    247,                0.50705,                0.28217,                0.90218,                0.94696,                0.96064,                 0.9771,                0.82618,                 0.7083,                0.37327,                 1.0786,              0.0051292,              0.0051292,              0.0051292
                    248,                0.50624,                0.27544,                0.90019,                0.94855,                 0.9594,                0.97496,                0.82264,                0.70704,                0.38367,                 1.0757,              0.0051094,              0.0051094,              0.0051094
                    249,                0.51275,                0.27769,                 0.9041,                0.95079,                0.95508,                0.97294,                0.82176,                0.70571,                0.38988,                 1.0725,              0.0050896,              0.0050896,              0.0050896
                    250,                0.51383,                 0.2802,                0.90374,                0.94892,                0.95388,                0.97092,                0.82299,                  0.705,                0.39423,                 1.0731,              0.0050698,              0.0050698,              0.0050698
                    251,                0.50584,                0.27684,                0.90497,                0.95021,                0.96034,                0.97285,                0.82299,                0.70722,                0.38583,                 1.0752,                0.00505,                0.00505,                0.00505
                    252,                0.51406,                 0.2754,                0.90672,                0.94927,                0.96182,                0.97291,                0.82577,                0.71173,                0.38311,                   1.08,              0.0050302,              0.0050302,              0.0050302
                    253,                0.51197,                0.27521,                0.90765,                0.94721,                0.95883,                0.97002,                0.82137,                 0.7104,                0.39138,                 1.0771,              0.0050104,              0.0050104,              0.0050104
                    254,                 0.4994,                0.27082,                0.89893,                0.94915,                0.95462,                0.97036,                0.82067,                 0.7131,                0.38876,                 1.0791,              0.0049906,              0.0049906,              0.0049906
                    255,                0.50385,                0.27471,                0.90043,                0.94913,                0.95821,                0.97336,                0.82098,                0.71689,                0.38613,                 1.0837,              0.0049708,              0.0049708,              0.0049708
                    256,                0.50343,                0.27659,                0.90057,                0.94517,                0.96052,                0.97389,                0.82315,                0.71439,                0.38476,                 1.0801,               0.004951,               0.004951,               0.004951
                    257,                 0.4999,                0.27614,                0.90147,                 0.9482,                0.95161,                0.97481,                0.82467,                0.70627,                0.38415,                 1.0739,              0.0049312,              0.0049312,              0.0049312
                    258,                0.50299,                0.27699,                0.90241,                0.94743,                0.95013,                0.97326,                0.82178,                0.71646,                 0.3966,                 1.0814,              0.0049114,              0.0049114,              0.0049114
                    259,                0.50491,                0.27595,                0.90504,                0.94457,                0.95216,                0.97612,                0.82429,                0.71823,                0.39135,                 1.0784,              0.0048916,              0.0048916,              0.0048916
                    260,                0.50384,                0.27483,                0.89889,                0.94554,                0.95986,                0.97715,                0.82521,                0.71688,                0.37799,                 1.0782,              0.0048718,              0.0048718,              0.0048718
                    261,                 0.4921,                0.27031,                0.90055,                0.94925,                0.95693,                0.97636,                0.82439,                0.71112,                0.38385,                 1.0753,               0.004852,               0.004852,               0.004852
                    262,                0.48957,                0.27198,                0.89666,                0.94903,                0.95929,                0.97641,                0.82299,                 0.7116,                0.38241,                 1.0785,              0.0048322,              0.0048322,              0.0048322
                    263,                0.49497,                0.26943,                0.90074,                0.94542,                0.96268,                0.97633,                0.82355,                0.71959,                0.38701,                 1.0859,              0.0048124,              0.0048124,              0.0048124
                    264,                0.49747,                0.27297,                0.89822,                0.94036,                0.96118,                0.97448,                 0.8223,                0.71364,                 0.3908,                 1.0814,              0.0047926,              0.0047926,              0.0047926
                    265,                 0.4886,                0.26996,                0.89552,                 0.9416,                0.96121,                0.97494,                0.82366,                0.71583,                0.39583,                 1.0837,              0.0047728,              0.0047728,              0.0047728
                    266,                0.50238,                0.27611,                 0.9036,                0.94169,                0.95719,                0.97506,                0.82278,                0.71937,                0.39246,                 1.0864,               0.004753,               0.004753,               0.004753
                    267,                0.49799,                0.27663,                0.90204,                0.94105,                0.95886,                0.97618,                0.81982,                0.72355,                0.38065,                 1.0889,              0.0047332,              0.0047332,              0.0047332
                    268,                 0.4914,                0.27166,                0.89463,                0.94584,                0.95667,                0.97865,                0.82372,                0.71714,                0.37085,                 1.0838,              0.0047134,              0.0047134,              0.0047134
                    269,                0.48851,                0.27099,                0.89734,                0.95324,                0.95351,                0.97731,                0.82349,                0.71877,                0.37156,                 1.0858,              0.0046936,              0.0046936,              0.0046936
                    270,                0.49408,                0.27274,                0.89731,                0.94937,                0.95361,                0.97997,                0.82438,                0.71754,                0.36673,                 1.0832,              0.0046738,              0.0046738,              0.0046738
                    271,                0.49246,                0.26811,                0.90013,                0.94897,                0.96121,                0.98105,                0.82576,                0.71833,                0.36528,                 1.0831,               0.004654,               0.004654,               0.004654
                    272,                0.49688,                0.27591,                0.89535,                 0.9504,                0.95702,                0.98051,                0.82703,                0.72168,                0.36896,                 1.0876,              0.0046342,              0.0046342,              0.0046342
                    273,                0.48886,                0.26848,                0.89803,                 0.9527,                 0.9588,                0.97755,                0.82572,                0.71844,                0.37248,                  1.085,              0.0046144,              0.0046144,              0.0046144
                    274,                0.48511,                0.26829,                0.89777,                0.95076,                0.95677,                0.97568,                0.82591,                0.71798,                0.38517,                 1.0819,              0.0045946,              0.0045946,              0.0045946
                    275,                0.49065,                0.27449,                0.90288,                 0.9453,                0.96134,                0.97494,                0.82469,                0.71749,                0.38543,                 1.0816,              0.0045748,              0.0045748,              0.0045748
                    276,                0.48868,                0.27173,                0.89565,                 0.9441,                0.96084,                0.97312,                0.82355,                0.71262,                0.38585,                  1.079,               0.004555,               0.004555,               0.004555
                    277,                0.48699,                0.27073,                0.89767,                0.95167,                 0.9556,                0.97351,                0.82298,                0.71188,                0.38045,                 1.0814,              0.0045352,              0.0045352,              0.0045352
                    278,                0.48309,                0.26617,                 0.8959,                0.95221,                0.94839,                0.97439,                0.82479,                0.71203,                0.37771,                 1.0813,              0.0045154,              0.0045154,              0.0045154
                    279,                0.48256,                0.26683,                0.89925,                0.95514,                0.94384,                 0.9716,                  0.822,                0.70913,                0.39249,                 1.0779,              0.0044956,              0.0044956,              0.0044956
                    280,                 0.4845,                0.26639,                0.89346,                0.95121,                 0.9492,                0.96995,                0.82077,                0.71045,                0.39707,                 1.0787,              0.0044758,              0.0044758,              0.0044758
                    281,                0.48273,                0.26766,                0.89232,                 0.9531,                0.94633,                0.97215,                0.82071,                0.71264,                0.37784,                 1.0813,               0.004456,               0.004456,               0.004456
                    282,                0.48009,                0.26072,                0.89184,                0.95299,                0.95362,                0.97254,                0.82279,                0.71218,                0.37555,                 1.0813,              0.0044362,              0.0044362,              0.0044362
                    283,                0.48443,                0.26682,                0.89736,                0.95187,                0.95476,                0.97453,                0.82614,                0.70836,                0.37522,                 1.0786,              0.0044164,              0.0044164,              0.0044164
                    284,                0.47564,                0.26161,                0.88916,                0.94993,                0.95876,                0.97583,                0.82548,                0.71276,                0.36979,                 1.0827,              0.0043966,              0.0043966,              0.0043966
                    285,                0.48363,                0.26987,                 0.8918,                0.95021,                 0.9576,                0.97387,                0.82358,                0.71283,                0.37269,                 1.0816,              0.0043768,              0.0043768,              0.0043768
                    286,                0.47666,                0.26332,                0.89093,                0.95155,                0.95359,                 0.9725,                0.82191,                0.71033,                0.37609,                 1.0802,               0.004357,               0.004357,               0.004357
                    287,                0.47908,                0.26555,                0.89558,                0.94904,                 0.9545,                0.97363,                0.82222,                0.71163,                0.37887,                 1.0805,              0.0043372,              0.0043372,              0.0043372
                    288,                 0.4835,                0.26741,                0.89494,                0.95134,                0.95457,                0.97616,                0.82452,                0.70952,                0.36821,                  1.081,              0.0043174,              0.0043174,              0.0043174
                    289,                0.47442,                0.26559,                0.88862,                0.95281,                0.96011,                0.97636,                0.82554,                 0.7096,                0.36517,                 1.0819,              0.0042976,              0.0042976,              0.0042976
                    290,                 0.4815,                 0.2668,                0.89518,                0.95116,                0.95757,                0.97688,                0.82555,                0.70916,                0.36842,                  1.081,              0.0042778,              0.0042778,              0.0042778
                    291,                0.47252,                0.26181,                0.88952,                0.94645,                0.96104,                 0.9757,                0.82478,                0.70743,                0.37104,                  1.081,               0.004258,               0.004258,               0.004258
                    292,                0.47596,                0.26332,                0.89159,                0.94923,                0.95845,                0.97427,                0.82414,                0.70839,                0.37582,                 1.0824,              0.0042382,              0.0042382,              0.0042382
                    293,                  0.472,                0.26057,                0.89235,                0.94664,                0.95546,                0.97335,                0.82272,                0.71227,                0.38272,                 1.0869,              0.0042184,              0.0042184,              0.0042184
                    294,                0.47411,                0.25959,                0.89024,                0.94236,                0.95414,                 0.9724,                0.82095,                0.71422,                0.39519,                 1.0894,              0.0041986,              0.0041986,              0.0041986
                    295,                0.47395,                0.26227,                0.89192,                0.94538,                0.95198,                  0.972,                0.82013,                 0.7126,                0.39809,                 1.0876,              0.0041788,              0.0041788,              0.0041788
                    296,                0.46608,                0.25917,                0.89325,                0.94511,                0.95071,                0.97164,                 0.8196,                0.71285,                0.40142,                 1.0868,               0.004159,               0.004159,               0.004159
                    297,                0.47268,                0.26264,                0.89102,                0.94861,                0.95209,                0.97284,                0.82091,                  0.714,                0.39433,                 1.0868,              0.0041392,              0.0041392,              0.0041392
                    298,                0.46776,                0.25964,                 0.8855,                 0.9473,                 0.9519,                0.97118,                0.82015,                0.71644,                0.40402,                 1.0877,              0.0041194,              0.0041194,              0.0041194
                    299,                0.46429,                0.25905,                0.88904,                0.95211,                0.94416,                   0.97,                0.81927,                0.71997,                0.40514,                 1.0911,              0.0040996,              0.0040996,              0.0040996
                    300,                0.46716,                0.26096,                0.89033,                 0.9382,                 0.9581,                0.97252,                  0.822,                0.71642,                0.39811,                 1.0883,              0.0040798,              0.0040798,              0.0040798
                    301,                0.47638,                 0.2612,                0.89121,                 0.9406,                 0.9553,                0.97142,                  0.821,                0.71441,                0.40246,                 1.0867,                0.00406,                0.00406,                0.00406
                    302,                0.46566,                0.25737,                0.88974,                0.93871,                0.95358,                0.97078,                0.82092,                0.71335,                0.40277,                 1.0868,              0.0040402,              0.0040402,              0.0040402
                    303,                 0.4665,                0.25488,                0.89021,                0.93995,                0.95257,                0.97281,                  0.823,                0.71309,                 0.3997,                 1.0885,              0.0040204,              0.0040204,              0.0040204
                    304,                0.46584,                0.25371,                0.88894,                0.94372,                 0.9522,                 0.9724,                0.82193,                  0.714,                0.39689,                 1.0902,              0.0040006,              0.0040006,              0.0040006
                    305,                0.46203,                 0.2521,                0.88914,                0.94268,                0.95221,                0.97184,                0.81967,                 0.7146,                0.40002,                 1.0923,              0.0039808,              0.0039808,              0.0039808
                    306,                0.46949,                0.26185,                0.89025,                0.94728,                0.95249,                0.97446,                0.82313,                0.71579,                0.38919,                 1.0913,               0.003961,               0.003961,               0.003961
                    307,                0.46593,                0.25636,                0.88317,                0.94998,                0.94944,                0.97413,                0.82461,                0.71463,                0.38807,                 1.0906,              0.0039412,              0.0039412,              0.0039412
                    308,                0.46853,                0.25937,                0.88758,                0.94671,                0.95318,                 0.9744,                0.82479,                0.71465,                0.38747,                 1.0875,              0.0039214,              0.0039214,              0.0039214
                    309,                0.45371,                0.25048,                0.88374,                0.94464,                  0.957,                0.97419,                0.82271,                0.71825,                0.38773,                 1.0899,              0.0039016,              0.0039016,              0.0039016
                    310,                0.46295,                0.25907,                0.88626,                0.94593,                0.95561,                0.97335,                 0.8222,                0.71905,                0.38578,                   1.09,              0.0038818,              0.0038818,              0.0038818
                    311,                0.46529,                 0.2588,                0.89192,                0.94863,                0.95013,                0.97258,                0.82173,                0.71769,                0.38438,                 1.0892,               0.003862,               0.003862,               0.003862
                    312,                0.46462,                0.25878,                0.88735,                 0.9483,                0.95454,                0.97285,                 0.8227,                0.71765,                0.38348,                 1.0888,              0.0038422,              0.0038422,              0.0038422
                    313,                0.45303,                0.25054,                0.88177,                0.94958,                0.94925,                0.97196,                0.82204,                0.71702,                0.38617,                 1.0876,              0.0038224,              0.0038224,              0.0038224
                    314,                 0.4577,                0.25174,                0.88151,                 0.9515,                0.94905,                0.97438,                 0.8242,                0.71506,                0.37786,                 1.0879,              0.0038026,              0.0038026,              0.0038026
                    315,                0.45664,                0.25418,                0.88403,                0.95078,                0.94969,                0.97338,                0.82328,                0.71482,                0.38103,                 1.0878,              0.0037828,              0.0037828,              0.0037828
