                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     47,                0.75983,                0.51865,                0.98913,                0.85317,                0.92049,                0.91919,                0.65984,                0.98858,                0.65996,                 1.1586,             0.00077823,             0.00077823,             0.00077823
                     48,                0.77234,                0.53654,                 0.9619,                0.90398,                0.85885,                0.92234,                0.66421,                0.99847,                0.68313,                  1.193,             0.00076409,             0.00076409,             0.00076409
                     49,                0.76933,                0.51604,                0.98145,                0.64883,                0.79307,                0.79502,                0.58129,                0.94351,                 1.0931,                 1.1407,             0.00074994,             0.00074994,             0.00074994
                     50,                0.74072,                0.50117,                0.95926,                0.85901,                0.77034,                0.86785,                0.62678,                0.95452,                0.78841,                 1.1304,             0.00073579,             0.00073579,             0.00073579
                     51,                0.77759,                0.51129,                 1.0029,                 0.8803,                0.90788,                0.94244,                0.69485,                0.95163,                0.64032,                 1.1381,             0.00072164,             0.00072164,             0.00072164
                     52,                0.73798,                0.51133,                0.95979,                0.90078,                0.88226,                0.94456,                0.70201,                0.93199,                0.58869,                 1.1375,              0.0007075,              0.0007075,              0.0007075
                     53,                0.74089,                0.50503,                0.97681,                0.87044,                 0.8444,                 0.9391,                0.69006,                0.96198,                0.65337,                 1.1282,             0.00069335,             0.00069335,             0.00069335
                     54,                0.73878,                0.48492,                 0.9656,                0.88761,                0.84548,                0.93612,                0.68216,                0.97687,                 0.6759,                 1.1468,              0.0006792,              0.0006792,              0.0006792
                     55,                0.73187,                 0.4992,                0.97803,                0.82863,                0.89908,                0.91937,                0.68856,                0.93579,                0.61148,                 1.1344,             0.00066506,             0.00066506,             0.00066506
                     56,                0.73408,                0.48496,                0.96655,                0.84586,                0.87419,                0.88717,                 0.6652,                 0.9183,                0.62885,                 1.1242,             0.00065091,             0.00065091,             0.00065091
                     57,                0.73038,                0.51463,                0.96502,                  0.836,                0.87918,                0.90263,                0.66149,                 1.0056,                0.70236,                 1.1858,             0.00063676,             0.00063676,             0.00063676
                     58,                0.72264,                 0.5065,                0.95006,                0.91609,                 0.8569,                0.91798,                0.66174,                 1.0248,                   0.72,                 1.2048,             0.00062262,             0.00062262,             0.00062262
                     59,                0.69166,                0.47211,                0.94252,                0.87258,                0.85484,                  0.905,                0.67862,                0.92777,                 0.7238,                 1.1221,             0.00060847,             0.00060847,             0.00060847
                     60,                0.70882,                0.46625,                 0.9474,                 0.8651,                0.90023,                0.90669,                0.67991,                0.93903,                0.68496,                 1.1135,             0.00059432,             0.00059432,             0.00059432
                     61,                0.72724,                0.47394,                0.94664,                0.87661,                0.86833,                0.89758,                 0.6739,                0.95835,                0.66679,                 1.1327,             0.00058017,             0.00058017,             0.00058017
                     62,                0.72456,                0.48448,                0.95863,                0.86789,                0.88391,                 0.9242,                0.70084,                0.88219,                0.64693,                 1.0895,             0.00056603,             0.00056603,             0.00056603
                     63,                0.67506,                0.44867,                0.92985,                0.91858,                0.88888,                0.94903,                0.70289,                0.96828,                0.59709,                 1.1655,             0.00055188,             0.00055188,             0.00055188
                     64,                  0.679,                0.45464,                0.93471,                0.91741,                 0.8926,                0.94753,                0.70953,                0.92406,                0.55147,                 1.1368,             0.00053773,             0.00053773,             0.00053773
                     65,                0.66859,                0.44509,                0.94586,                0.89468,                 0.8944,                0.94996,                0.72045,                0.89116,                0.53667,                 1.1128,             0.00052359,             0.00052359,             0.00052359
                     66,                0.68047,                0.43619,                0.94377,                0.88176,                0.85527,                0.93925,                 0.7208,                0.87875,                0.56798,                 1.1058,             0.00050944,             0.00050944,             0.00050944
                     67,                0.66901,                0.44396,                0.93884,                0.88306,                0.86858,                0.94155,                0.71892,                0.91329,                0.60323,                 1.1141,             0.00049529,             0.00049529,             0.00049529
                     68,                0.65432,                0.41893,                0.92617,                0.83222,                0.89031,                0.93262,                0.70751,                0.92774,                0.61007,                 1.1161,             0.00048114,             0.00048114,             0.00048114
                     69,                0.63695,                0.41747,                0.91011,                 0.8567,                0.83698,                0.91239,                0.67915,                0.92816,                0.76696,                 1.1448,               0.000467,               0.000467,               0.000467
                     70,                0.62561,                0.41102,                0.90462,                0.90025,                0.81111,                0.91224,                0.67503,                0.94946,                0.79934,                 1.1648,             0.00045285,             0.00045285,             0.00045285
                     71,                0.66009,                0.43441,                0.94296,                0.91339,                0.80435,                0.92312,                0.68379,                0.95357,                  0.777,                 1.1417,              0.0004387,              0.0004387,              0.0004387
                     72,                0.64655,                0.42415,                0.92864,                0.91622,                0.85013,                0.93706,                0.69885,                0.93422,                0.65625,                 1.1171,             0.00042456,             0.00042456,             0.00042456
                     73,                 0.6243,                 0.4076,                0.91918,                0.89094,                0.91398,                0.94982,                0.72355,                0.86515,                0.51329,                 1.1039,             0.00041041,             0.00041041,             0.00041041
                     74,                0.65445,                0.44217,                0.94836,                0.89471,                0.91665,                0.95171,                0.72828,                0.87275,                0.50789,                   1.11,             0.00039626,             0.00039626,             0.00039626
                     75,                0.64491,                0.41201,                0.92286,                 0.8997,                0.89219,                0.95061,                0.72987,                0.84881,                0.52347,                 1.0909,             0.00038211,             0.00038211,             0.00038211
                     76,                0.59726,                 0.3804,                0.90504,                0.90679,                0.89398,                0.94849,                0.72314,                0.85845,                0.54405,                 1.0941,             0.00036797,             0.00036797,             0.00036797
                     77,                0.59005,                0.40633,                0.91173,                0.91986,                0.88859,                0.95185,                0.72689,                0.86513,                0.53255,                 1.0966,             0.00035382,             0.00035382,             0.00035382
                     78,                0.61768,                0.41122,                0.91841,                 0.9527,                0.86871,                0.95512,                0.73322,                0.88053,                 0.5211,                 1.0937,             0.00033967,             0.00033967,             0.00033967
                     79,                0.62753,                0.41954,                0.93049,                0.93152,                0.91091,                0.96472,                0.73462,                0.89582,                0.53072,                  1.081,             0.00032553,             0.00032553,             0.00032553
                     80,                0.58205,                 0.3825,                0.90621,                 0.9179,                0.90396,                0.96231,                 0.7379,                0.86834,                0.50667,                 1.0716,             0.00031138,             0.00031138,             0.00031138
                     81,                0.59572,                0.39864,                0.91092,                0.91431,                0.90235,                0.94754,                0.72724,                0.87706,                0.50621,                 1.0896,             0.00029723,             0.00029723,             0.00029723
                     82,                0.63817,                0.42824,                 0.9368,                0.89489,                0.90857,                0.94556,                0.72152,                0.89577,                0.51298,                 1.1062,             0.00028308,             0.00028308,             0.00028308
                     83,                0.57468,                0.40426,                0.89495,                0.93366,                0.86003,                0.94738,                0.70606,                0.94262,                0.54409,                 1.1216,             0.00026894,             0.00026894,             0.00026894
                     84,                0.56457,                0.37748,                0.89885,                0.93075,                0.87104,                0.94838,                0.69811,                 0.9631,                0.53901,                 1.1318,             0.00025479,             0.00025479,             0.00025479
                     85,                0.59426,                0.38328,                0.89672,                 0.9318,                0.86562,                0.94559,                 0.7022,                0.91681,                0.53339,                 1.1112,             0.00024064,             0.00024064,             0.00024064
                     86,                0.58155,                0.37456,                0.90589,                0.93007,                0.85155,                0.94813,                0.71457,                0.89966,                0.52743,                 1.1092,              0.0002265,              0.0002265,              0.0002265
                     87,                0.57829,                0.36994,                0.90133,                0.93251,                0.86975,                0.94838,                0.73306,                0.86323,                0.48408,                 1.0951,             0.00021235,             0.00021235,             0.00021235
                     88,                0.55506,                0.36346,                0.90285,                0.93255,                0.87839,                0.95544,                0.73543,                0.85581,                0.45879,                 1.0914,              0.0001982,              0.0001982,              0.0001982
                     89,                0.57284,                0.37559,                0.91709,                0.88855,                 0.9349,                0.95918,                0.73219,                0.87187,                0.46005,                    1.1,             0.00018406,             0.00018406,             0.00018406
                     90,                0.54927,                0.36077,                0.87824,                0.89645,                0.92952,                0.96002,                0.73281,                0.85883,                0.46872,                 1.0895,             0.00016991,             0.00016991,             0.00016991
                     91,                0.52078,                0.33502,                0.86067,                0.90622,                0.90041,                0.95649,                0.73418,                0.87472,                0.48299,                 1.0818,             0.00015576,             0.00015576,             0.00015576
                     92,                 0.5468,                0.34116,                0.88681,                0.93174,                0.87703,                0.96153,                0.73597,                0.88412,                0.49692,                 1.0842,             0.00014161,             0.00014161,             0.00014161
                     93,                0.54022,                0.33273,                0.86498,                0.92959,                0.86722,                0.95835,                0.74047,                0.86843,                0.52135,                 1.0806,             0.00012747,             0.00012747,             0.00012747
                     94,                0.48389,                0.32234,                0.86947,                0.87315,                 0.9131,                 0.9577,                0.74409,                0.84979,                0.52366,                 1.0794,             0.00011332,             0.00011332,             0.00011332
                     95,                0.48336,                0.31482,                0.85409,                0.88312,                0.89401,                0.96497,                0.73359,                0.86088,                0.51141,                 1.0925,             9.9173e-05,             9.9173e-05,             9.9173e-05
                     96,                0.49784,                0.32277,                0.87489,                0.92381,                0.86847,                0.96666,                0.73773,                0.86676,                0.50003,                 1.0928,             8.5026e-05,             8.5026e-05,             8.5026e-05
                     97,                0.48959,                 0.3126,                0.86834,                0.94601,                0.85915,                 0.9678,                0.73942,                0.87947,                0.49393,                 1.0927,             7.0878e-05,             7.0878e-05,             7.0878e-05
                     98,                0.48371,                0.32028,                0.87069,                0.94515,                0.85981,                0.96864,                 0.7375,                0.88002,                0.48758,                 1.0897,             5.6731e-05,             5.6731e-05,             5.6731e-05
                     99,                0.46203,                0.30747,                 0.8614,                0.91046,                 0.8944,                0.96844,                0.73675,                0.87586,                0.48317,                 1.0871,             4.2584e-05,             4.2584e-05,             4.2584e-05
