                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     42,                0.79282,                0.77485,                 1.0123,                0.85142,                0.83363,                0.92043,                0.71248,                0.85503,                0.70325,                 1.1056,               0.007294,               0.007294,               0.007294
                     43,                0.83972,                0.86792,                 1.0526,                0.65095,                0.70367,                0.76865,                0.58722,                0.85443,                 1.0977,                 1.1126,               0.007228,               0.007228,               0.007228
                     44,                0.83823,                0.87831,                 1.0492,                0.83306,                0.80277,                0.88906,                0.69715,                0.82779,                0.73347,                 1.0824,               0.007162,               0.007162,               0.007162
                     45,                 0.7848,                0.74763,                 1.0232,                 0.7407,                 0.8567,                0.87532,                0.69868,                0.80434,                0.80074,                 1.0764,               0.007096,               0.007096,               0.007096
                     46,                0.79703,                 0.7979,                 1.0133,                0.79125,                0.87952,                0.92544,                 0.7361,                0.81467,                0.65097,                 1.0665,                0.00703,                0.00703,                0.00703
                     47,                0.78229,                0.69173,                 0.9986,                0.84627,                0.89222,                0.92805,                0.73844,                0.80358,                0.66425,                 1.0644,               0.006964,               0.006964,               0.006964
                     48,                 0.7854,                0.76277,                 1.0172,                0.86641,                0.82735,                0.93687,                0.72296,                0.82746,                0.71973,                 1.0888,               0.006898,               0.006898,               0.006898
                     49,                0.78711,                0.70375,                 1.0113,                0.80948,                0.82513,                 0.8954,                0.70185,                0.82019,                0.76398,                 1.0772,               0.006832,               0.006832,               0.006832
                     50,                0.79938,                0.73907,                  1.026,                0.74046,                0.74825,                0.83372,                0.64897,                0.86431,                0.90474,                 1.1034,               0.006766,               0.006766,               0.006766
                     51,                0.77253,                 0.6973,                 1.0077,                0.75001,                0.87431,                0.88807,                0.69807,                0.83314,                0.75229,                 1.0856,                 0.0067,                 0.0067,                 0.0067
                     52,                0.79627,                0.78828,                 1.0258,                0.69873,                0.80503,                0.83337,                0.64892,                0.84602,                 1.0439,                  1.096,               0.006634,               0.006634,               0.006634
                     53,                0.77083,                0.69592,                 1.0124,                0.70107,                0.77095,                  0.819,                0.63809,                0.83184,                0.94576,                 1.0841,               0.006568,               0.006568,               0.006568
                     54,                0.79915,                0.70179,                 1.0144,                0.86774,                0.90078,                0.92893,                0.73785,                0.82152,                0.61639,                 1.0736,               0.006502,               0.006502,               0.006502
                     55,                0.81068,                0.72212,                 1.0242,                0.76382,                0.82703,                0.88977,                0.71015,                0.82249,                0.78889,                 1.0698,               0.006436,               0.006436,               0.006436
                     56,                0.78567,                0.76947,                 1.0188,                0.80322,                0.86375,                0.87116,                0.63268,                 1.0448,                0.77981,                 1.2481,                0.00637,                0.00637,                0.00637
                     57,                0.82031,                0.75347,                 1.0196,                 0.8564,                0.86175,                0.92767,                0.70965,                0.87549,                0.65548,                 1.1098,               0.006304,               0.006304,               0.006304
                     58,                0.76623,                0.70045,                 1.0155,                0.86176,                0.79193,                0.90595,                 0.7113,                0.83877,                0.79603,                 1.0895,               0.006238,               0.006238,               0.006238
                     59,                0.77965,                0.71013,                 1.0176,                0.72716,                0.80804,                0.81994,                0.64832,                0.85835,                0.90223,                 1.0956,               0.006172,               0.006172,               0.006172
                     60,                0.75141,                0.66971,                 1.0111,                0.86488,                0.73581,                0.90666,                0.68818,                0.90513,                0.92844,                 1.1306,               0.006106,               0.006106,               0.006106
                     61,                0.78436,                0.68384,                 1.0022,                0.81283,                0.87258,                0.89168,                0.71918,                0.79637,                0.69454,                 1.0622,                0.00604,                0.00604,                0.00604
                     62,                0.77717,                0.70148,                 1.0198,                0.68526,                 0.7889,                0.79256,                0.62307,                0.80677,                  1.146,                 1.0703,               0.005974,               0.005974,               0.005974
                     63,                0.77538,                0.70287,                 1.0141,                0.78529,                0.85198,                0.93576,                0.72926,                0.85718,                0.72951,                  1.088,               0.005908,               0.005908,               0.005908
                     64,                0.82043,                0.69446,                 1.0598,                0.82257,                0.88743,                0.94101,                0.74006,                 0.8344,                0.64536,                 1.0909,               0.005842,               0.005842,               0.005842
                     65,                0.82381,                0.70358,                 1.0384,                 0.8383,                0.75247,                0.87345,                0.66469,                0.92957,                0.78334,                  1.144,               0.005776,               0.005776,               0.005776
                     66,                0.78352,                0.65245,                  1.016,                0.71105,                0.73116,                0.82139,                0.65218,                0.79906,                 1.0412,                 1.0561,                0.00571,                0.00571,                0.00571
                     67,                0.75226,                0.62299,                0.99844,                0.74417,                0.88283,                0.90301,                0.73199,                0.80539,                0.78085,                 1.0487,               0.005644,               0.005644,               0.005644
                     68,                0.75586,                 0.6374,                  1.009,                0.84656,                0.83562,                0.90837,                0.71065,                 0.8243,                0.66113,                 1.0856,               0.005578,               0.005578,               0.005578
                     69,                0.74704,                0.61847,                0.99699,                0.84267,                0.91209,                0.94725,                0.74641,                0.83794,                0.55545,                 1.0776,               0.005512,               0.005512,               0.005512
                     70,                0.74649,                0.59881,                0.99514,                0.83631,                0.80441,                 0.8929,                0.71211,                0.82694,                0.68103,                 1.0882,               0.005446,               0.005446,               0.005446
                     71,                0.72903,                0.58165,                0.99449,                0.84802,                0.91065,                0.95305,                0.77611,                0.76698,                0.53929,                 1.0342,                0.00538,                0.00538,                0.00538
                     72,                0.72554,                0.58777,                0.99005,                 0.8386,                0.87505,                0.91926,                0.73558,                0.79832,                0.65322,                 1.0643,               0.005314,               0.005314,               0.005314
                     73,                0.73362,                0.60757,                0.98763,                0.86527,                0.84432,                0.92363,                0.74017,                0.79901,                0.64505,                  1.057,               0.005248,               0.005248,               0.005248
                     74,                0.73443,                0.62272,                 1.0038,                0.82948,                0.80907,                0.90349,                0.72923,                0.79583,                0.70388,                 1.0671,               0.005182,               0.005182,               0.005182
                     75,                0.73796,                0.61026,                0.99657,                0.88733,                0.86257,                0.93371,                0.74805,                0.82691,                0.56519,                 1.0746,               0.005116,               0.005116,               0.005116
                     76,                0.70681,                0.59742,                0.97705,                0.88726,                0.84849,                0.93269,                0.73679,                0.83599,                0.59782,                 1.0932,                0.00505,                0.00505,                0.00505
                     77,                0.71104,                0.57478,                0.98547,                0.79433,                0.79037,                 0.9032,                0.73003,                0.79095,                0.79281,                 1.0609,               0.004984,               0.004984,               0.004984
                     78,                0.71158,                0.55699,                0.97021,                0.80293,                0.84893,                0.90205,                0.73409,                0.76657,                0.73298,                 1.0542,               0.004918,               0.004918,               0.004918
                     79,                0.69945,                0.55796,                0.98294,                0.78142,                0.64698,                0.77164,                0.62509,                0.76493,                 1.4833,                 1.0492,               0.004852,               0.004852,               0.004852
                     80,                0.71234,                0.55478,                0.99545,                0.86506,                0.84914,                0.90687,                0.73811,                0.78037,                0.68204,                 1.0533,               0.004786,               0.004786,               0.004786
                     81,                0.71602,                0.57114,                0.98734,                0.77096,                0.90227,                0.90732,                0.73297,                0.78442,                0.72675,                 1.0548,                0.00472,                0.00472,                0.00472
                     82,                0.69455,                0.60881,                0.98687,                0.84558,                0.93065,                0.93942,                0.76768,                0.75914,                0.55504,                 1.0458,               0.004654,               0.004654,               0.004654
                     83,                0.70386,                0.63903,                0.97493,                0.77351,                  0.825,                0.90242,                0.73252,                0.78958,                0.75522,                 1.0738,               0.004588,               0.004588,               0.004588
                     84,                0.70126,                0.56497,                0.98123,                0.91229,                 0.9014,                0.96539,                0.77023,                0.77932,                0.52336,                 1.0539,               0.004522,               0.004522,               0.004522
                     85,                0.68494,                0.55083,                0.96667,                0.83478,                0.89127,                0.93833,                0.76699,                0.77007,                0.61406,                 1.0558,               0.004456,               0.004456,               0.004456
                     86,                0.68887,                 0.5435,                0.96764,                 0.8355,                0.87321,                0.92671,                0.74949,                 0.7739,                0.61965,                 1.0587,                0.00439,                0.00439,                0.00439
                     87,                0.68899,                 0.5637,                0.97214,                0.84179,                0.87957,                0.92551,                0.74159,                0.77903,                0.64341,                 1.0571,               0.004324,               0.004324,               0.004324
                     88,                0.69709,                0.55836,                0.98787,                0.87019,                0.83831,                0.91485,                0.73712,                0.80693,                 0.5829,                 1.0624,               0.004258,               0.004258,               0.004258
                     89,                0.67697,                0.51516,                0.96391,                0.78103,                0.81711,                0.92283,                0.75174,                0.76669,                 0.7423,                 1.0542,               0.004192,               0.004192,               0.004192
                     90,                0.70644,                0.55309,                0.98821,                0.81564,                0.88258,                0.94844,                0.75928,                0.77809,                0.63478,                 1.0588,               0.004126,               0.004126,               0.004126
                     91,                0.66076,                0.51793,                0.94617,                0.86205,                 0.8071,                0.90588,                0.73073,                0.78543,                0.69527,                 1.0585,                0.00406,                0.00406,                0.00406
                     92,                0.70093,                0.50472,                0.97066,                0.89989,                 0.8832,                0.93433,                0.75998,                0.76247,                 0.5469,                 1.0508,               0.003994,               0.003994,               0.003994
                     93,                0.68563,                0.50797,                0.97431,                0.86802,                0.88661,                  0.933,                0.76356,                0.77194,                0.55799,                 1.0566,               0.003928,               0.003928,               0.003928
                     94,                0.69271,                0.53377,                0.97093,                0.89557,                0.86088,                0.94033,                0.75416,                0.80147,                0.57262,                 1.0579,               0.003862,               0.003862,               0.003862
                     95,                 0.6699,                0.48306,                0.95291,                0.81032,                0.89557,                0.91117,                0.73938,                0.78638,                0.65687,                 1.0552,               0.003796,               0.003796,               0.003796
                     96,                0.68382,                0.52409,                0.96121,                0.88552,                0.90164,                0.95664,                0.76482,                0.81067,                0.51758,                 1.0736,                0.00373,                0.00373,                0.00373
                     97,                0.69918,                0.51972,                0.97423,                0.82175,                0.88539,                0.92487,                0.75043,                0.80117,                0.63164,                 1.0594,               0.003664,               0.003664,               0.003664
                     98,                0.68074,                0.48992,                0.96463,                0.90673,                0.88192,                0.95745,                0.77785,                0.76938,                0.55543,                 1.0459,               0.003598,               0.003598,               0.003598
                     99,                0.67955,                0.49936,                0.97106,                 0.8828,                0.88386,                0.93912,                0.76055,                0.76949,                0.54841,                 1.0506,               0.003532,               0.003532,               0.003532
                    100,                0.67821,                0.48407,                0.96899,                0.88081,                 0.9007,                0.94353,                0.77658,                0.76892,                0.52313,                 1.0463,               0.003466,               0.003466,               0.003466
                    101,                0.64229,                0.47981,                0.94705,                0.86398,                0.91776,                0.94666,                0.76915,                0.75909,                0.54294,                 1.0369,                 0.0034,                 0.0034,                 0.0034
                    102,                0.65658,                0.47876,                 0.9565,                0.88529,                0.91322,                 0.9503,                0.77706,                0.77363,                0.54035,                 1.0463,               0.003334,               0.003334,               0.003334
                    103,                0.66556,                 0.4787,                0.94328,                0.87095,                0.92637,                0.94279,                0.76322,                0.77143,                0.53062,                 1.0732,               0.003268,               0.003268,               0.003268
                    104,                0.64285,                0.46116,                0.95069,                0.88504,                0.91738,                0.96053,                0.77344,                0.80039,                 0.4912,                 1.0745,               0.003202,               0.003202,               0.003202
                    105,                0.64352,                0.44609,                0.94626,                0.89166,                0.89138,                0.92327,                0.75331,                0.76605,                0.58326,                 1.0547,               0.003136,               0.003136,               0.003136
                    106,                0.63465,                0.44335,                0.94441,                0.85937,                0.86743,                0.91919,                0.74983,                0.76043,                0.62852,                 1.0432,                0.00307,                0.00307,                0.00307
                    107,                0.67044,                0.45907,                 0.9707,                0.89744,                0.92067,                0.95747,                0.77767,                0.76332,                0.49604,                  1.046,               0.003004,               0.003004,               0.003004
                    108,                 0.6381,                0.44416,                0.95658,                0.91263,                0.88344,                0.94135,                0.76379,                0.76381,                0.56978,                 1.0459,               0.002938,               0.002938,               0.002938
                    109,                0.62684,                0.44121,                0.94288,                0.89772,                0.92401,                 0.9601,                0.79433,                0.75281,                0.46482,                 1.0448,               0.002872,               0.002872,               0.002872
                    110,                0.64222,                0.45929,                0.95559,                0.88689,                0.91446,                0.96023,                0.79006,                0.73421,                0.49773,                 1.0303,               0.002806,               0.002806,               0.002806
                    111,                0.63415,                0.43203,                0.94234,                0.88884,                0.91171,                0.94158,                0.76958,                 0.7596,                0.52277,                 1.0619,                0.00274,                0.00274,                0.00274
                    112,                0.60678,                0.43571,                0.94619,                0.90888,                0.90534,                0.95848,                0.79386,                0.71651,                0.48695,                 1.0195,               0.002674,               0.002674,               0.002674
                    113,                0.62052,                0.42598,                0.93529,                0.87481,                0.90191,                0.95935,                0.78272,                0.74385,                0.52251,                 1.0387,               0.002608,               0.002608,               0.002608
                    114,                0.61113,                 0.4396,                0.94103,                0.89025,                0.92341,                0.96258,                0.78811,                0.74429,                0.48723,                 1.0404,               0.002542,               0.002542,               0.002542
                    115,                0.60525,                0.40721,                0.93636,                0.91834,                0.90853,                0.95946,                0.77412,                0.74642,                0.52809,                 1.0392,               0.002476,               0.002476,               0.002476
                    116,                0.60935,                0.42175,                0.93401,                 0.9243,                 0.8818,                0.94538,                0.77827,                0.73728,                0.51084,                 1.0393,                0.00241,                0.00241,                0.00241
                    117,                0.61808,                 0.4138,                0.95069,                0.92335,                 0.9141,                0.96835,                0.79452,                0.73968,                0.44039,                 1.0407,               0.002344,               0.002344,               0.002344
                    118,                0.60181,                0.39673,                 0.9302,                0.90898,                0.94571,                  0.976,                0.79749,                0.75794,                0.43339,                 1.0497,               0.002278,               0.002278,               0.002278
                    119,                0.61526,                0.40361,                0.94446,                0.90899,                0.92356,                 0.9649,                 0.7974,                0.73928,                0.45407,                 1.0346,               0.002212,               0.002212,               0.002212
                    120,                0.60904,                0.39656,                0.93951,                 0.9159,                0.95183,                0.97515,                0.79675,                0.77289,                0.41915,                 1.0713,               0.002146,               0.002146,               0.002146
                    121,                0.61152,                0.40822,                 0.9395,                0.91004,                0.92598,                0.97126,                0.79366,                0.72994,                0.46698,                 1.0364,                0.00208,                0.00208,                0.00208
                    122,                0.61365,                0.41974,                0.94798,                0.85626,                0.90237,                0.93853,                0.77397,                0.76533,                0.55112,                 1.0576,               0.002014,               0.002014,               0.002014
                    123,                0.59997,                0.39329,                0.93745,                0.93212,                0.91207,                0.96698,                0.78636,                0.77181,                0.46205,                 1.0609,               0.001948,               0.001948,               0.001948
                    124,                0.59899,                0.38945,                0.92918,                0.93399,                0.92877,                0.97387,                0.78965,                 0.7763,                0.43153,                 1.0655,               0.001882,               0.001882,               0.001882
                    125,                0.59081,                0.41314,                0.93069,                0.92604,                0.92945,                0.96077,                0.79088,                0.75267,                 0.4625,                 1.0515,               0.001816,               0.001816,               0.001816
                    126,                0.57916,                0.38537,                0.92627,                0.93789,                0.94319,                 0.9719,                0.80473,                0.73817,                0.41006,                 1.0508,                0.00175,                0.00175,                0.00175
                    127,                 0.5974,                0.39948,                0.94502,                0.93774,                0.91846,                0.96356,                0.79169,                0.75371,                0.47574,                 1.0638,               0.001684,               0.001684,               0.001684
                    128,                0.58881,                0.38936,                0.91852,                0.92952,                0.92162,                0.96098,                0.79091,                 0.7488,                0.48442,                 1.0456,               0.001618,               0.001618,               0.001618
                    129,                0.58951,                0.40635,                0.93561,                0.92186,                0.93164,                0.94999,                0.78214,                0.75044,                0.48821,                 1.0396,               0.001552,               0.001552,               0.001552
                    130,                0.57702,                0.39379,                 0.9273,                0.92825,                0.92243,                0.94316,                0.77676,                0.74345,                0.51015,                 1.0364,               0.001486,               0.001486,               0.001486
                    131,                0.58193,                0.39305,                 0.9297,                0.91777,                0.92178,                0.95531,                0.78046,                 0.7695,                0.47817,                 1.0631,                0.00142,                0.00142,                0.00142
                    132,                0.58103,                0.37036,                0.92991,                0.90932,                0.92146,                0.95799,                0.78381,                0.76398,                0.46088,                 1.0567,               0.001354,               0.001354,               0.001354
                    133,                0.58326,                0.39548,                0.93077,                  0.903,                0.92593,                0.94919,                0.78374,                0.73944,                0.48391,                  1.042,               0.001288,               0.001288,               0.001288
                    134,                  0.571,                0.35758,                0.92245,                0.94507,                0.92659,                0.96412,                0.78541,                 0.7663,                0.44607,                 1.0626,               0.001222,               0.001222,               0.001222
                    135,                0.58062,                0.35528,                0.92773,                0.94029,                0.94127,                0.96751,                0.79061,                0.75355,                0.42594,                 1.0502,               0.001156,               0.001156,               0.001156
                    136,                0.57787,                0.38378,                0.93068,                0.92571,                0.92788,                 0.9665,                0.79115,                0.75379,                0.45969,                 1.0539,                0.00109,                0.00109,                0.00109
                    137,                0.56257,                0.36402,                 0.9279,                0.93785,                 0.9385,                0.97782,                 0.7972,                0.75734,                0.42236,                 1.0545,               0.001024,               0.001024,               0.001024
                    138,                0.57244,                0.38282,                0.92777,                0.92056,                0.94323,                0.97646,                0.80735,                0.74034,                0.42214,                 1.0485,               0.000958,               0.000958,               0.000958
                    139,                0.56186,                0.37818,                0.91912,                0.93448,                0.93935,                0.96651,                 0.8007,                0.72072,                0.43928,                 1.0357,               0.000892,               0.000892,               0.000892
                    140,                0.54591,                0.34016,                0.91553,                0.93214,                0.93469,                0.96852,                0.79618,                0.75311,                0.45758,                 1.0587,               0.000826,               0.000826,               0.000826
                    141,                0.51738,                0.33004,                0.89335,                0.90468,                0.92991,                0.95869,                0.78962,                0.76591,                0.49766,                 1.0512,                0.00076,                0.00076,                0.00076
                    142,                0.51433,                 0.3239,                 0.8976,                0.90673,                0.87496,                 0.9356,                0.76758,                0.75465,                 0.5572,                  1.058,               0.000694,               0.000694,               0.000694
                    143,                0.50235,                 0.3001,                0.90086,                0.90687,                0.91282,                0.95392,                0.79824,                0.72835,                0.47954,                 1.0393,               0.000628,               0.000628,               0.000628
                    144,                 0.5044,                0.30577,                0.90087,                 0.8993,                0.92025,                0.95545,                0.79871,                0.72489,                0.46565,                 1.0362,               0.000562,               0.000562,               0.000562
                    145,                0.49627,                0.30041,                0.88784,                 0.9089,                0.91791,                0.95916,                0.80216,                0.72252,                0.48568,                 1.0294,               0.000496,               0.000496,               0.000496
                    146,                0.48761,                0.28714,                0.88865,                0.90771,                0.91721,                0.95692,                0.79704,                0.73088,                0.49228,                 1.0385,                0.00043,                0.00043,                0.00043
                    147,                0.47824,                0.28279,                0.88735,                0.90079,                0.92702,                0.95561,                0.79621,                 0.7416,                0.49607,                 1.0488,               0.000364,               0.000364,               0.000364
                    148,                0.48413,                0.29147,                0.88706,                0.91277,                0.91248,                0.96188,                0.79973,                0.73613,                0.48311,                 1.0452,               0.000298,               0.000298,               0.000298
                    149,                0.47437,                0.26966,                0.88391,                0.91379,                0.91068,                0.96064,                0.80526,                0.73388,                0.48719,                 1.0464,               0.000232,               0.000232,               0.000232
                    150,                 0.4924,                0.29044,                0.89366,                0.91841,                0.91571,                0.96158,                0.80342,                0.73522,                0.47265,                 1.0468,               0.000166,               0.000166,               0.000166
