                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     12,                 0.7593,                 1.0321,                0.95181,                0.93054,                 0.8002,                0.88444,                0.70456,                0.91291,                 1.0031,                  1.013,             0.00074229,             0.00074229,             0.00074229
                     13,                0.78645,                0.94815,                0.97011,                0.86768,                0.66453,                0.76275,                0.62955,                0.84855,                 1.0866,                 1.0055,             0.00073404,             0.00073404,             0.00073404
                     14,                 0.8165,                0.96987,                0.97107,                0.83374,                0.86295,                0.84443,                0.69317,                0.83787,                0.99057,                 1.0017,             0.00072579,             0.00072579,             0.00072579
                     15,                0.79412,                0.88289,                0.96229,                0.85699,                0.70482,                0.80071,                 0.6656,                 0.8322,                 1.0747,                0.98163,             0.00071755,             0.00071755,             0.00071755
                     16,                0.75077,                0.85341,                0.94675,                 0.9101,                0.81359,                0.88296,                0.72153,                0.88957,                 0.8978,                 1.0054,              0.0007093,              0.0007093,              0.0007093
                     17,                0.77034,                0.90658,                0.95628,                0.89495,                0.85895,                0.89175,                0.74437,                0.81084,                0.86352,                0.98113,             0.00070105,             0.00070105,             0.00070105
                     18,                0.74475,                0.90444,                0.95133,                0.86819,                 0.7185,                0.81411,                0.67814,                   0.81,                 1.0676,                0.97567,             0.00069281,             0.00069281,             0.00069281
                     19,                0.72656,                 0.8534,                 0.9413,                0.86927,                0.84468,                0.89764,                0.75723,                0.80643,                 0.8645,                 0.9849,             0.00068456,             0.00068456,             0.00068456
                     20,                0.71606,                0.81653,                 0.9423,                0.92929,                0.91577,                0.93758,                0.77822,                0.84338,                0.80463,                0.98859,             0.00067631,             0.00067631,             0.00067631
                     21,                0.71512,                0.76968,                0.94299,                0.88301,                0.73144,                0.83346,                0.70137,                0.80709,                0.97324,                0.98183,             0.00066807,             0.00066807,             0.00066807
                     22,                0.73153,                0.76281,                0.94151,                0.85593,                0.74146,                0.82095,                0.69477,                0.81404,                 1.1373,                0.98951,             0.00065982,             0.00065982,             0.00065982
                     23,                0.70223,                0.74646,                0.92693,                 0.9017,                0.79735,                0.87215,                0.72416,                0.80962,                0.94006,                0.99416,             0.00065157,             0.00065157,             0.00065157
                     24,                0.69911,                0.73338,                0.94229,                0.89949,                0.84219,                 0.8998,                0.76359,                0.77612,                0.82991,                0.98436,             0.00064333,             0.00064333,             0.00064333
                     25,                0.67355,                0.69281,                0.92857,                0.90122,                0.80809,                0.89025,                0.76134,                0.76471,                0.88774,                 0.9672,             0.00063508,             0.00063508,             0.00063508
                     26,                0.69126,                0.69564,                0.94029,                0.92404,                0.91258,                0.94284,                0.79809,                0.76637,                0.74604,                0.98792,             0.00062683,             0.00062683,             0.00062683
                     27,                0.70193,                0.68548,                0.92958,                0.87541,                0.79481,                0.86031,                0.71727,                0.82673,                0.89389,                  1.005,             0.00061859,             0.00061859,             0.00061859
                     28,                 0.6796,                0.69493,                0.93216,                0.90869,                0.86737,                0.91555,                0.76751,                 0.8156,                0.79362,                 1.0158,             0.00061034,             0.00061034,             0.00061034
                     29,                 0.7121,                0.65902,                0.93588,                0.89748,                0.90753,                0.93114,                0.79285,                0.78286,                0.76906,                0.99682,             0.00060209,             0.00060209,             0.00060209
                     30,                0.67139,                0.64977,                0.92342,                0.90767,                0.92155,                0.94508,                0.80495,                0.75647,                0.68452,                0.98743,             0.00059385,             0.00059385,             0.00059385
                     31,                0.69366,                0.64432,                 0.9422,                0.91138,                0.88564,                0.92109,                0.77783,                0.78096,                 0.7331,                 0.9782,              0.0005856,              0.0005856,              0.0005856
                     32,                0.69419,                0.67536,                0.94958,                 0.9364,                0.88211,                 0.9294,                  0.781,                0.78847,                0.67038,                0.99619,             0.00057735,             0.00057735,             0.00057735
                     33,                0.67727,                0.62214,                0.92962,                0.95335,                0.92353,                  0.944,                0.79671,                0.77883,                0.67379,                0.98091,             0.00056911,             0.00056911,             0.00056911
                     34,                0.65469,                0.66272,                0.92491,                0.91965,                0.88123,                0.92645,                0.79397,                0.79054,                0.71319,                0.98329,             0.00056086,             0.00056086,             0.00056086
                     35,                0.67481,                0.63371,                0.93549,                0.93686,                0.87849,                0.92621,                0.78606,                0.78174,                0.69862,                0.99171,             0.00055261,             0.00055261,             0.00055261
                     36,                 0.6503,                0.64781,                0.92739,                0.92309,                0.86494,                0.91775,                 0.7615,                0.81759,                0.69604,                 1.0119,             0.00054437,             0.00054437,             0.00054437
                     37,                0.67645,                0.65985,                0.93117,                0.87784,                0.83526,                0.88594,                0.74856,                0.79445,                0.83679,                 1.0013,             0.00053612,             0.00053612,             0.00053612
                     38,                0.63864,                0.61035,                0.91653,                0.90852,                0.90344,                0.93715,                0.80275,                0.76958,                0.64935,                 1.0016,             0.00052787,             0.00052787,             0.00052787
                     39,                0.63696,                0.58127,                0.92296,                0.88771,                0.85406,                0.89468,                 0.7534,                0.78148,                0.74271,                0.98246,             0.00051963,             0.00051963,             0.00051963
                     40,                0.65429,                0.61278,                0.92667,                0.87366,                0.89998,                0.92768,                0.78567,                0.78228,                0.74618,                 0.9971,             0.00051138,             0.00051138,             0.00051138
                     41,                0.62458,                0.59894,                0.91282,                0.89618,                0.91101,                0.93268,                0.79796,                0.78217,                0.70738,                0.99652,             0.00050313,             0.00050313,             0.00050313
                     42,                 0.6582,                0.63212,                0.93135,                0.82743,                0.75431,                0.81975,                0.69804,                0.77759,                 1.1922,                0.99013,             0.00049489,             0.00049489,             0.00049489
                     43,                0.63674,                0.60253,                0.92341,                0.90958,                0.91227,                0.94108,                0.79045,                0.79024,                0.68758,                0.99859,             0.00048664,             0.00048664,             0.00048664
                     44,                0.63775,                0.56957,                0.91626,                0.89899,                0.95358,                0.96295,                0.80605,                0.78519,                0.62215,                 1.0077,             0.00047839,             0.00047839,             0.00047839
                     45,                0.64198,                0.56292,                0.91773,                0.88595,                0.92141,                0.94452,                0.79501,                0.77498,                 0.6395,                 1.0096,             0.00047015,             0.00047015,             0.00047015
                     46,                0.62005,                0.52971,                0.91268,                0.92813,                0.91386,                0.94355,                0.79895,                0.78127,                0.62192,                 1.0115,              0.0004619,              0.0004619,              0.0004619
                     47,                0.61781,                0.53607,                0.91038,                0.84868,                0.89186,                0.91027,                0.76006,                0.79431,                0.80687,                 1.0103,             0.00045365,             0.00045365,             0.00045365
                     48,                0.60275,                0.53059,                0.91542,                 0.9169,                0.93597,                0.95365,                0.79727,                0.79383,                0.64581,                0.99664,             0.00044541,             0.00044541,             0.00044541
                     49,                0.60072,                0.53374,                0.90851,                0.90493,                0.88342,                0.92904,                0.78641,                0.76673,                0.64882,                0.98747,             0.00043716,             0.00043716,             0.00043716
                     50,                0.62647,                0.56403,                0.91607,                 0.9306,                0.89901,                0.94579,                0.80349,                0.78089,                0.62239,                 1.0011,             0.00042891,             0.00042891,             0.00042891
                     51,                0.60254,                0.52749,                0.91493,                0.89091,                0.88159,                0.92806,                0.78471,                0.80156,                0.69543,                 1.0265,             0.00042066,             0.00042066,             0.00042066
                     52,                0.59806,                0.51439,                0.90064,                0.90063,                0.90087,                0.93121,                0.78664,                0.80486,                0.64705,                 1.0389,             0.00041242,             0.00041242,             0.00041242
                     53,                0.59789,                0.50914,                0.91235,                 0.9123,                0.93508,                 0.9525,                0.80026,                0.82002,                 0.5938,                 1.0193,             0.00040417,             0.00040417,             0.00040417
                     54,                0.60743,                0.50381,                0.90302,                 0.9403,                0.91626,                0.94613,                 0.7977,                0.78577,                0.59412,                0.99485,             0.00039592,             0.00039592,             0.00039592
                     55,                0.58096,                0.50935,                 0.8951,                0.92086,                0.94085,                0.95958,                0.80299,                0.77421,                0.56231,                 1.0021,             0.00038768,             0.00038768,             0.00038768
                     56,                0.58718,                0.48851,                0.90509,                0.90318,                0.92479,                0.94529,                0.80811,                0.77527,                0.60952,                 1.0131,             0.00037943,             0.00037943,             0.00037943
                     57,                0.57486,                0.46981,                0.89803,                0.93868,                0.93632,                0.95792,                0.82344,                0.76831,                0.54045,                 1.0068,             0.00037118,             0.00037118,             0.00037118
                     58,                0.56119,                0.46323,                0.89062,                0.95158,                0.92209,                0.95404,                0.81616,                0.78418,                  0.551,                0.99985,             0.00036294,             0.00036294,             0.00036294
                     59,                0.55965,                0.46571,                0.90032,                0.90337,                0.92927,                0.94826,                0.80931,                0.76045,                0.58587,                0.98941,             0.00035469,             0.00035469,             0.00035469
                     60,                0.55176,                0.46929,                0.89452,                0.90826,                0.93452,                0.94641,                 0.8007,                0.76417,                0.57429,                0.99753,             0.00034644,             0.00034644,             0.00034644
                     61,                0.56335,                0.46532,                0.89651,                0.91976,                0.93822,                0.95478,                0.80181,                0.79359,                0.55429,                 1.0096,              0.0003382,              0.0003382,              0.0003382
                     62,                0.56177,                0.46175,                0.89374,                 0.9506,                0.92067,                0.95196,                0.79972,                0.79048,                 0.5807,                 1.0004,             0.00032995,             0.00032995,             0.00032995
                     63,                0.56321,                0.48052,                0.90334,                0.93651,                0.91669,                0.94367,                0.80604,                0.76731,                0.54917,                 1.0173,              0.0003217,              0.0003217,              0.0003217
                     64,                0.54957,                0.44599,                0.89131,                0.92285,                0.94782,                0.95869,                0.81973,                 0.7587,                0.54205,                 1.0049,             0.00031346,             0.00031346,             0.00031346
                     65,                0.55287,                0.44824,                0.89437,                0.92237,                0.95919,                0.96906,                0.81779,                0.78048,                0.53615,                  1.012,             0.00030521,             0.00030521,             0.00030521
                     66,                0.55136,                0.45027,                0.89511,                0.93764,                0.92491,                0.95984,                0.82184,                0.75812,                0.53576,                 1.0185,             0.00029696,             0.00029696,             0.00029696
                     67,                0.54775,                0.44278,                0.88789,                0.92619,                0.93385,                0.95383,                0.81366,                0.77454,                0.55569,                 1.0281,             0.00028872,             0.00028872,             0.00028872
                     68,                0.52733,                0.43479,                0.87647,                0.91925,                0.93088,                0.95228,                0.81085,                0.75834,                0.56462,                 1.0096,             0.00028047,             0.00028047,             0.00028047
                     69,                0.55028,                0.44533,                 0.8962,                0.94195,                0.94046,                0.96007,                0.81366,                0.77821,                0.53793,                 1.0126,             0.00027222,             0.00027222,             0.00027222
                     70,                0.53882,                0.43967,                 0.8868,                 0.9145,                0.92694,                0.94299,                0.79124,                0.78154,                0.58038,                 1.0196,             0.00026398,             0.00026398,             0.00026398
                     71,                0.52751,                0.44653,                0.88374,                0.91624,                 0.9448,                0.94704,                0.79161,                0.79118,                0.55555,                 1.0277,             0.00025573,             0.00025573,             0.00025573
                     72,                 0.5208,                0.42526,                0.87973,                0.92446,                0.90221,                0.93346,                0.78796,                 0.8029,                0.55517,                 1.0295,             0.00024748,             0.00024748,             0.00024748
                     73,                0.53023,                0.42216,                0.88493,                0.93785,                0.93179,                0.95266,                0.81369,                0.76073,                0.52067,                 1.0224,             0.00023924,             0.00023924,             0.00023924
                     74,                0.52788,                0.43294,                 0.8862,                0.93085,                0.93187,                0.95287,                0.80534,                0.78275,                 0.5288,                 1.0197,             0.00023099,             0.00023099,             0.00023099
                     75,                0.52428,                0.41051,                0.87846,                0.91567,                0.93757,                  0.955,                 0.8116,                0.77483,                0.55061,                   1.03,             0.00022274,             0.00022274,             0.00022274
                     76,                0.51264,                0.41865,                0.88898,                0.92051,                0.94372,                0.95738,                0.81163,                0.77003,                0.53037,                 1.0207,              0.0002145,              0.0002145,              0.0002145
                     77,                0.52839,                0.42073,                0.88739,                0.93231,                0.94719,                0.95299,                0.82135,                0.74483,                0.49712,                0.99709,             0.00020625,             0.00020625,             0.00020625
                     78,                0.52329,                0.41623,                0.87644,                0.94641,                 0.9233,                0.95041,                0.81543,                0.74708,                0.50412,                0.99615,               0.000198,               0.000198,               0.000198
                     79,                0.51715,                0.39265,                0.87483,                0.94266,                 0.9389,                0.96024,                0.81284,                0.76515,                0.51213,                 1.0089,             0.00018976,             0.00018976,             0.00018976
                     80,                0.51527,                0.38794,                0.87442,                0.93658,                0.94672,                0.96473,                0.82324,                0.76252,                0.50662,                  1.013,             0.00018151,             0.00018151,             0.00018151
                     81,                 0.5093,                0.40001,                0.88148,                0.93241,                0.94949,                0.96561,                0.82141,                0.75465,                0.49331,                 1.0098,             0.00017326,             0.00017326,             0.00017326
                     82,                0.49646,                0.38901,                0.87186,                0.93596,                0.95073,                0.96552,                0.81663,                 0.7631,                0.49355,                 1.0117,             0.00016502,             0.00016502,             0.00016502
                     83,                0.50039,                0.39061,                0.87867,                0.92117,                0.95084,                0.95223,                 0.8128,                0.74915,                0.49389,                  1.008,             0.00015677,             0.00015677,             0.00015677
                     84,                 0.4908,                0.37988,                0.86914,                0.91568,                0.94219,                0.94708,                0.80321,                0.77196,                0.50046,                 1.0194,             0.00014852,             0.00014852,             0.00014852
                     85,                0.47129,                0.36703,                0.86472,                0.92323,                0.95677,                0.96446,                0.81167,                0.75491,                0.50227,                 1.0129,             0.00014028,             0.00014028,             0.00014028
                     86,                0.49662,                0.38269,                0.86863,                0.93278,                 0.9588,                0.96481,                0.81322,                0.76783,                0.49541,                 1.0095,             0.00013203,             0.00013203,             0.00013203
                     87,                0.49375,                0.38737,                0.87075,                0.93311,                0.96297,                0.96796,                0.81415,                0.76316,                0.48602,                   1.01,             0.00012378,             0.00012378,             0.00012378
                     88,                0.48386,                0.36797,                0.86553,                0.92879,                0.96488,                0.96907,                0.81636,                0.77415,                0.48853,                 1.0198,             0.00011554,             0.00011554,             0.00011554
                     89,                0.48637,                0.37815,                0.86503,                0.92112,                0.95639,                0.95822,                0.81576,                0.76708,                0.49199,                  1.022,             0.00010729,             0.00010729,             0.00010729
                     90,                0.45529,                0.39945,                0.84542,                0.92318,                0.94464,                 0.9583,                0.80498,                0.78715,                0.51438,                 1.0247,             9.9044e-05,             9.9044e-05,             9.9044e-05
                     91,                0.44208,                0.36994,                0.83061,                0.93174,                0.94325,                0.95957,                0.81702,                0.76761,                0.50846,                 1.0171,             9.0797e-05,             9.0797e-05,             9.0797e-05
                     92,                0.42068,                0.35381,                0.83026,                0.94395,                0.94715,                  0.964,                0.81367,                0.77526,                0.50693,                 1.0236,              8.255e-05,              8.255e-05,              8.255e-05
                     93,                 0.4265,                0.35965,                0.83034,                0.94684,                0.95146,                0.96758,                 0.8149,                0.75569,                0.50314,                 1.0233,             7.4304e-05,             7.4304e-05,             7.4304e-05
                     94,                0.41997,                0.34653,                0.82583,                 0.9291,                0.94117,                0.96391,                0.80991,                0.76833,                0.51331,                 1.0351,             6.6057e-05,             6.6057e-05,             6.6057e-05
                     95,                0.41837,                0.34283,                 0.8274,                0.92755,                0.93184,                 0.9596,                0.81196,                0.77737,                0.52246,                 1.0408,              5.781e-05,              5.781e-05,              5.781e-05
                     96,                 0.4148,                0.33694,                0.82688,                0.93565,                0.93568,                0.96057,                0.81496,                0.77671,                0.51733,                 1.0391,             4.9564e-05,             4.9564e-05,             4.9564e-05
                     97,                0.41823,                0.35028,                0.82947,                0.92291,                 0.9333,                0.96195,                0.81297,                0.77796,                 0.5077,                 1.0374,             4.1317e-05,             4.1317e-05,             4.1317e-05
                     98,                0.41046,                 0.3456,                0.82926,                0.92674,                0.92759,                0.96027,                0.81243,                0.77143,                0.51752,                 1.0314,              3.307e-05,              3.307e-05,              3.307e-05
                     99,                0.39889,                0.32891,                 0.8248,                0.93203,                0.92346,                0.96031,                0.81439,                0.76404,                0.51732,                 1.0307,             2.4823e-05,             2.4823e-05,             2.4823e-05
